usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
1442,1622,2023-02-08,2024-06-19,2024-01-01,concluido
771,670,2022-07-05,2024-09-08,,pendente
765,620,2022-03-18,2024-04-21,2024-01-19,pendente
736,210,2020-07-23,2024-02-02,,concluido
872,679,2022-03-03,2023-11-02,,atrasado
719,188,2023-02-23,2024-09-29,,atrasado
416,369,2021-09-13,2023-12-07,2024-10-12,atrasado
132,1999,2020-09-15,2024-05-20,,pendente
1596,1840,2020-11-22,2024-08-04,,concluido
1346,1154,2020-07-23,2023-12-09,,pendente
37,109,2023-10-08,2024-02-21,2024-06-16,atrasado
891,771,2022-12-26,2024-03-05,2024-05-14,concluido
1083,813,2023-06-30,2023-12-07,2024-08-21,atrasado
1947,1369,2023-06-27,2024-10-18,,atrasado
1389,1135,2020-12-01,2024-05-05,2024-05-19,atrasado
216,800,2023-01-17,2023-12-23,,atrasado
753,1308,2021-09-08,2023-12-18,,atrasado
437,713,2021-03-01,2023-11-21,2023-11-11,pendente
955,910,2020-07-07,2024-06-05,2023-12-03,atrasado
1877,371,2023-01-29,2023-12-07,2023-11-18,concluido
1884,643,2023-04-30,2024-10-27,,pendente
625,780,2020-03-21,2024-06-02,2024-09-19,concluido
648,1451,2022-03-30,2024-05-11,2024-06-21,concluido
309,169,2020-06-29,2024-04-11,,atrasado
1889,1259,2022-03-13,2024-04-17,2024-01-10,atrasado
770,1782,2022-01-02,2024-01-26,2024-03-13,concluido
1090,1823,2023-03-05,2024-10-09,,pendente
801,1584,2022-03-08,2024-01-02,,pendente
730,1985,2021-02-05,2024-03-15,,concluido
1641,557,2020-10-06,2024-09-19,,atrasado
647,215,2021-04-22,2024-07-06,,atrasado
1378,1743,2023-03-24,2024-01-10,,concluido
445,1742,2022-08-20,2024-10-04,,concluido
186,119,2022-04-25,2024-03-16,2024-09-30,concluido
1699,912,2023-02-02,2023-12-07,,pendente
421,1539,2021-11-07,2024-02-19,2023-12-07,pendente
370,1986,2023-05-14,2024-08-24,,pendente
1776,1410,2020-07-21,2024-02-18,,atrasado
1665,160,2022-06-05,2024-08-22,2023-12-29,atrasado
1135,1724,2021-04-07,2024-03-26,,concluido
406,1554,2022-06-20,2023-12-08,,atrasado
1703,312,2023-09-29,2024-07-18,,pendente
4,991,2022-12-28,2024-05-13,2023-11-22,atrasado
1144,1328,2020-08-30,2024-07-16,,atrasado
376,1577,2022-06-08,2023-12-29,2024-04-11,atrasado
1286,26,2020-12-16,2024-01-19,,pendente
1795,1941,2021-04-05,2024-06-17,,concluido
964,1949,2023-03-11,2023-12-06,,pendente
478,1844,2022-11-25,2024-08-27,,concluido
1696,41,2023-06-07,2024-06-07,,pendente
939,837,2021-03-08,2024-02-01,,concluido
1347,922,2021-11-25,2024-03-30,2023-12-31,pendente
1727,1516,2020-01-07,2024-06-21,2024-04-12,pendente
1319,1711,2020-09-06,2024-07-17,,pendente
399,288,2022-03-15,2024-05-28,2024-05-26,atrasado
1581,1449,2021-02-19,2023-12-23,,pendente
610,842,2020-04-29,2024-08-20,2023-11-06,atrasado
523,843,2023-02-17,2024-10-21,,pendente
1568,883,2021-10-13,2024-06-16,,concluido
312,925,2023-05-20,2024-04-08,,concluido
382,138,2020-05-16,2024-07-15,,atrasado
488,945,2020-11-23,2023-11-03,2023-12-02,concluido
1252,992,2021-08-08,2024-07-31,2024-10-09,pendente
1437,948,2020-02-16,2024-08-29,,atrasado
631,1718,2023-04-21,2023-11-24,2024-10-26,atrasado
933,1212,2023-03-12,2024-03-12,,pendente
321,1877,2022-08-09,2024-08-27,2024-08-17,concluido
781,35,2022-05-31,2023-11-13,2024-02-21,atrasado
407,1844,2021-10-26,2024-09-08,,concluido
1483,314,2022-10-13,2024-01-22,,pendente
1206,283,2022-12-09,2024-06-01,2024-07-24,concluido
1296,460,2023-07-28,2024-02-08,2024-09-16,pendente
806,399,2022-05-19,2024-01-13,2024-09-14,pendente
923,1074,2022-02-13,2024-07-17,,concluido
374,147,2021-09-30,2023-12-06,2024-10-29,concluido
84,628,2022-01-01,2024-06-28,,concluido
1029,1644,2020-01-16,2023-12-10,,concluido
9,917,2022-07-04,2024-03-08,,concluido
449,1582,2020-07-19,2024-04-14,,atrasado
408,724,2021-10-06,2023-12-19,,atrasado
129,190,2021-10-21,2023-12-20,2024-06-07,pendente
1313,1930,2022-12-24,2023-11-26,2024-01-28,concluido
1860,1268,2021-05-29,2023-11-13,,pendente
1052,569,2023-02-17,2024-09-02,,pendente
693,891,2023-01-11,2024-01-28,2024-08-10,pendente
555,1952,2021-06-17,2024-01-04,2023-11-19,concluido
1214,895,2021-04-28,2024-02-08,,concluido
1946,646,2020-07-11,2024-05-02,2024-07-06,pendente
1977,1423,2020-12-06,2024-04-01,,pendente
670,932,2020-11-04,2024-03-24,,atrasado
657,1984,2020-01-11,2024-02-08,,concluido
1747,1840,2020-12-06,2024-04-28,2024-04-18,pendente
1180,1266,2020-10-09,2024-08-01,2024-05-30,concluido
1790,1427,2020-04-23,2024-08-04,2024-10-24,atrasado
1973,1936,2022-12-10,2024-05-03,2024-07-17,pendente
1686,842,2021-09-22,2024-02-03,,atrasado
790,1255,2021-02-11,2024-03-23,2023-11-22,concluido
1041,1063,2021-06-08,2024-01-18,2024-05-17,atrasado
1778,722,2021-10-26,2024-10-21,2023-12-08,atrasado
61,1408,2023-08-02,2024-03-17,2024-07-24,atrasado
19,295,2020-11-04,2024-05-05,2024-05-10,atrasado
236,554,2023-08-25,2024-06-01,,pendente
1308,481,2022-11-30,2024-01-04,,concluido
886,873,2023-01-26,2024-02-11,2024-10-18,concluido
551,174,2023-07-12,2024-10-14,2024-05-07,atrasado
660,258,2021-03-31,2024-07-15,,atrasado
1356,155,2020-11-24,2024-04-27,,pendente
864,1570,2023-02-20,2023-12-14,,concluido
1175,858,2023-07-25,2024-07-31,,atrasado
1617,870,2021-01-04,2023-12-24,2024-04-13,pendente
1682,1928,2022-11-27,2024-04-23,2024-03-26,pendente
1175,699,2021-11-07,2024-09-22,2023-12-22,atrasado
1570,1695,2020-06-28,2024-05-15,,concluido
982,1230,2021-12-12,2024-01-04,2024-02-02,concluido
968,70,2020-11-18,2024-03-08,2023-12-08,atrasado
667,768,2021-06-19,2024-09-19,2024-01-25,pendente
1562,1792,2022-02-23,2024-10-09,2024-01-09,atrasado
912,44,2022-11-26,2024-10-19,2023-11-30,atrasado
1015,321,2021-03-19,2024-02-25,2024-09-09,concluido
513,1354,2022-12-05,2024-05-23,,pendente
183,1080,2021-08-11,2023-11-23,,concluido
340,1484,2021-12-24,2024-02-07,2024-05-11,pendente
1414,1082,2022-03-26,2024-03-15,,atrasado
1652,811,2020-09-13,2024-05-07,2024-03-22,concluido
1574,1393,2022-07-26,2023-12-02,,pendente
1745,267,2020-05-06,2024-10-02,2024-10-19,pendente
339,187,2022-04-17,2024-05-26,2024-09-30,concluido
1268,1454,2022-01-26,2024-09-07,,pendente
893,401,2022-12-16,2024-10-22,,atrasado
1857,574,2022-06-17,2024-06-09,2023-12-09,pendente
1544,146,2021-05-01,2024-01-04,2024-10-02,pendente
755,286,2021-07-13,2024-07-18,,pendente
1294,578,2021-10-24,2024-09-01,,pendente
1483,1526,2023-08-13,2024-05-13,,atrasado
1921,367,2021-03-03,2024-06-28,2024-10-12,atrasado
96,1532,2020-10-27,2024-07-30,,concluido
1273,1991,2021-09-16,2024-05-15,,concluido
1373,1488,2023-10-28,2023-12-01,,atrasado
613,272,2023-03-27,2023-12-31,2024-10-15,concluido
1545,808,2020-05-27,2024-02-19,,pendente
1799,126,2022-04-17,2024-02-16,2024-08-20,concluido
1427,447,2022-09-26,2024-06-30,,pendente
268,663,2020-01-21,2024-07-20,,atrasado
777,443,2020-04-30,2024-01-11,2024-09-01,atrasado
815,1845,2020-10-19,2023-12-22,,atrasado
260,852,2023-07-20,2024-04-29,,atrasado
1101,1586,2022-04-09,2024-08-25,,concluido
1593,1782,2020-01-02,2024-08-13,,atrasado
1825,1398,2023-05-11,2023-12-31,2024-04-03,atrasado
354,1130,2022-11-25,2024-03-14,,atrasado
1568,575,2020-05-15,2024-06-20,,concluido
38,66,2022-10-20,2024-04-21,,pendente
492,1698,2021-11-16,2024-04-29,,pendente
703,1657,2021-06-17,2024-09-10,,concluido
143,1896,2022-09-21,2024-04-06,,concluido
1298,1547,2020-10-20,2023-11-23,,pendente
1579,1943,2023-05-27,2024-09-30,2024-05-29,concluido
188,1645,2021-01-25,2024-08-09,2024-03-29,atrasado
1564,1003,2022-10-24,2024-04-26,2024-06-29,pendente
1992,783,2023-07-18,2024-08-13,2024-07-18,atrasado
120,28,2021-12-23,2024-04-18,2023-11-13,concluido
1454,1041,2023-03-17,2023-11-15,,pendente
458,1296,2020-12-14,2024-10-31,,pendente
1849,1206,2020-03-07,2023-12-09,,concluido
1159,1357,2021-10-09,2024-01-19,2023-11-04,pendente
1470,1865,2023-03-09,2024-02-28,2024-09-27,concluido
169,1160,2023-05-19,2024-10-04,2024-05-11,concluido
1956,97,2023-01-02,2023-11-07,,pendente
1637,956,2023-04-30,2023-12-26,,concluido
1371,1100,2021-12-31,2024-04-22,2023-11-28,pendente
1111,1016,2023-02-07,2024-02-13,2023-11-14,atrasado
413,776,2020-04-20,2024-08-25,2023-12-05,concluido
973,1067,2022-08-23,2024-05-28,,concluido
447,1430,2022-03-18,2024-01-21,2023-11-05,atrasado
1605,95,2022-07-22,2024-02-06,2024-02-07,atrasado
37,936,2021-11-21,2024-04-25,,atrasado
940,643,2020-07-31,2024-08-24,2024-08-24,pendente
1679,1718,2022-01-20,2024-07-10,2024-07-05,concluido
696,268,2020-09-13,2024-02-05,2024-01-23,atrasado
1559,741,2020-07-18,2024-07-29,,atrasado
284,275,2020-09-20,2024-04-07,,concluido
612,1873,2021-06-05,2024-08-11,2024-02-10,concluido
1197,402,2023-03-29,2023-12-18,,pendente
1176,1769,2022-05-18,2024-07-26,2024-01-23,concluido
1651,1983,2023-09-25,2024-07-12,,pendente
1263,62,2021-07-08,2024-01-20,,atrasado
542,1461,2023-06-17,2024-06-01,2024-05-06,pendente
900,994,2021-08-09,2024-02-04,2024-10-29,concluido
27,1128,2022-10-09,2024-02-18,2024-10-04,concluido
1296,1374,2023-10-30,2024-03-02,,concluido
1455,1732,2022-04-13,2023-11-10,,pendente
823,729,2023-07-27,2024-01-12,2024-09-11,concluido
502,1097,2021-10-18,2024-08-17,2024-10-21,concluido
1637,802,2020-12-09,2024-05-15,,atrasado
1729,1162,2020-03-22,2024-09-14,2024-03-26,pendente
1687,572,2021-06-07,2024-05-27,,concluido
1358,93,2020-10-02,2024-08-21,2023-11-06,pendente
1686,1342,2023-04-01,2024-06-30,,atrasado
378,490,2021-03-06,2024-05-08,2024-02-01,atrasado
1700,480,2023-03-26,2023-12-29,,concluido
351,1642,2022-06-25,2024-08-02,,pendente
1147,565,2023-09-04,2024-08-08,,pendente
213,1887,2020-05-18,2024-06-27,,concluido
805,1636,2022-03-03,2023-11-10,,concluido
142,271,2023-07-22,2024-06-18,,concluido
787,378,2020-01-05,2024-01-21,,atrasado
1069,469,2020-10-08,2024-01-13,2024-06-17,pendente
1583,601,2020-12-30,2024-01-13,2023-12-27,pendente
1418,1542,2022-08-02,2023-12-19,,concluido
197,1294,2023-05-06,2023-12-30,2024-06-07,atrasado
1820,915,2020-05-13,2024-07-24,2023-12-01,atrasado
1682,1648,2022-07-05,2024-09-11,,atrasado
1108,577,2020-11-14,2024-03-05,2024-05-18,pendente
1006,733,2020-08-01,2024-10-10,,pendente
1420,77,2021-06-29,2024-01-17,2024-07-18,pendente
1158,32,2022-08-16,2024-06-26,,concluido
468,1113,2021-10-11,2024-04-07,2024-04-02,concluido
1553,807,2020-07-26,2023-12-21,2024-04-27,pendente
641,117,2022-03-28,2024-06-29,2024-09-03,concluido
1955,1028,2020-04-29,2023-11-27,,pendente
715,860,2022-06-16,2023-12-16,2024-06-12,pendente
754,190,2023-10-03,2024-07-19,2024-07-26,atrasado
1069,580,2023-10-15,2024-08-27,,atrasado
1834,281,2022-05-21,2024-01-19,,atrasado
1749,1659,2022-05-26,2024-03-29,2024-02-19,atrasado
62,78,2021-10-17,2024-09-12,2024-04-29,pendente
1307,1814,2022-04-22,2024-10-26,,atrasado
764,717,2020-05-07,2024-07-24,2024-02-18,atrasado
930,1356,2021-12-03,2024-08-08,2024-08-12,concluido
320,1218,2022-04-26,2023-12-06,2024-08-05,concluido
274,8,2022-11-11,2024-06-21,,concluido
1009,56,2021-01-18,2024-04-25,2024-07-18,concluido
832,463,2022-07-07,2024-03-31,2023-12-28,pendente
291,275,2020-02-03,2024-06-19,,atrasado
1331,1898,2022-09-07,2024-02-16,2024-04-24,concluido
273,1840,2022-08-20,2024-07-05,,atrasado
1643,1533,2021-07-14,2024-03-21,2024-07-18,concluido
1390,645,2020-03-06,2024-04-26,2024-08-21,concluido
1045,1936,2021-03-28,2024-07-16,,concluido
1020,271,2021-01-08,2024-10-10,,concluido
477,289,2021-04-29,2024-09-17,2023-11-21,atrasado
36,435,2022-03-06,2024-09-03,2024-08-31,atrasado
373,221,2022-05-10,2024-05-08,2024-02-08,atrasado
1575,884,2022-10-16,2024-06-19,,atrasado
1632,1634,2020-01-11,2024-02-09,2024-07-26,concluido
308,1836,2021-09-27,2024-03-27,2024-08-04,atrasado
165,339,2021-10-02,2024-08-09,2024-09-06,pendente
749,1832,2022-08-18,2023-11-26,2024-07-27,concluido
716,138,2020-01-16,2024-08-18,2024-09-24,concluido
16,582,2022-10-04,2024-02-05,2023-12-29,atrasado
1617,17,2020-09-28,2024-10-04,,atrasado
1527,426,2021-08-16,2024-02-23,2023-11-13,concluido
501,1094,2020-01-01,2024-05-31,,concluido
1775,1960,2020-11-19,2024-10-15,2024-04-29,pendente
1319,1770,2023-08-27,2024-01-27,,pendente
1401,1874,2020-12-22,2024-07-03,2024-08-03,atrasado
306,1486,2022-08-28,2024-04-11,2024-07-19,pendente
557,1929,2020-07-12,2024-09-21,2024-03-22,concluido
724,1258,2022-08-08,2024-07-12,2024-08-14,atrasado
961,1918,2023-04-08,2024-07-05,,concluido
1092,1407,2021-10-31,2024-05-15,,concluido
1176,736,2021-10-05,2024-02-13,2024-09-26,pendente
1044,413,2023-05-18,2024-04-17,,concluido
1904,1874,2022-05-13,2024-08-11,2024-04-20,concluido
1770,1122,2023-01-23,2024-02-29,,concluido
23,16,2021-11-16,2024-09-13,2024-04-15,concluido
1158,1525,2020-11-18,2024-04-06,2024-06-17,atrasado
792,1174,2021-02-05,2024-03-20,,atrasado
1087,1572,2020-02-06,2024-05-10,,concluido
1630,1244,2022-06-02,2024-10-29,2024-03-23,pendente
1842,254,2022-10-27,2023-12-26,2024-07-23,pendente
1804,1710,2021-10-22,2024-07-22,2024-04-27,atrasado
570,603,2022-11-10,2024-08-09,,pendente
198,912,2020-12-25,2024-01-28,2023-12-26,pendente
1304,813,2023-06-15,2024-04-25,,concluido
692,1753,2022-12-05,2023-11-29,2024-06-17,atrasado
1782,355,2023-02-10,2024-01-18,2023-11-05,concluido
228,1595,2021-10-14,2024-03-31,,atrasado
839,1616,2020-02-18,2024-07-24,,pendente
1431,987,2020-09-21,2024-02-18,2024-09-13,concluido
1425,1376,2020-11-06,2024-03-11,2023-12-16,pendente
85,485,2023-09-09,2024-08-01,,pendente
1776,622,2020-06-14,2024-08-15,,pendente
144,1402,2020-06-19,2024-04-30,2023-12-14,concluido
1069,706,2023-08-17,2024-08-28,2024-06-17,atrasado
532,570,2021-02-13,2024-07-02,,pendente
1337,889,2022-03-08,2023-11-21,2024-07-20,concluido
1441,1087,2020-02-26,2024-04-14,2024-03-08,concluido
221,1515,2022-06-27,2023-12-04,,atrasado
515,484,2023-08-07,2024-08-11,,concluido
1548,335,2021-05-20,2023-12-23,,pendente
1767,52,2022-01-25,2024-05-14,2024-07-13,pendente
943,491,2022-07-31,2024-09-29,,atrasado
459,976,2020-05-04,2024-09-17,2024-02-17,pendente
245,1640,2021-06-17,2024-08-26,,concluido
73,1244,2022-07-07,2024-06-15,,atrasado
960,1861,2021-08-21,2024-04-20,,atrasado
763,1976,2022-08-27,2023-12-16,2024-06-21,concluido
239,527,2021-07-01,2024-02-20,,concluido
102,902,2022-09-04,2024-06-21,2024-09-12,concluido
1775,605,2020-07-23,2023-11-02,2024-09-29,concluido
505,956,2020-10-10,2024-05-01,2024-02-08,concluido
1574,188,2022-06-23,2023-11-03,2024-02-22,atrasado
1175,1188,2020-04-20,2024-02-27,2024-08-07,atrasado
1279,289,2022-07-27,2024-10-19,,pendente
85,1998,2021-11-08,2024-08-22,2024-02-20,pendente
130,678,2021-07-19,2024-07-23,,atrasado
1920,411,2020-11-25,2024-10-17,,concluido
1840,1054,2023-07-20,2024-10-26,2024-04-23,pendente
532,1629,2021-12-24,2023-11-17,2023-12-16,pendente
395,204,2020-03-20,2024-05-27,2023-11-03,concluido
1180,1185,2021-06-06,2024-08-25,,atrasado
950,236,2023-10-29,2024-10-01,,concluido
1306,917,2023-04-11,2024-01-15,2023-12-23,atrasado
453,1993,2023-05-19,2024-01-30,,pendente
107,1430,2021-09-11,2024-08-02,2024-03-21,pendente
895,520,2021-03-14,2024-10-19,2024-05-14,pendente
1734,1797,2023-06-25,2023-12-03,2024-01-31,atrasado
1403,196,2021-05-22,2024-02-22,,pendente
937,719,2023-05-02,2024-08-28,,pendente
1344,1285,2020-12-27,2024-08-25,,pendente
1925,970,2021-02-03,2023-12-13,2024-01-14,pendente
1746,1873,2020-02-24,2024-03-30,2024-09-05,pendente
289,529,2023-08-07,2024-06-08,2024-09-23,pendente
164,971,2023-06-14,2024-02-17,2024-07-02,pendente
1534,54,2021-01-30,2024-09-23,,pendente
1297,1229,2020-04-29,2024-01-11,,pendente
730,638,2023-06-09,2024-10-11,2023-12-21,concluido
1434,242,2021-11-17,2024-08-24,2024-08-20,pendente
749,99,2023-02-08,2024-07-02,2024-03-09,concluido
1627,1508,2023-10-04,2024-09-10,,pendente
1110,1935,2020-07-07,2024-05-18,2024-03-23,concluido
89,1895,2020-01-28,2024-01-30,2024-03-06,concluido
1380,813,2020-10-31,2024-07-06,,pendente
1121,1124,2020-09-03,2024-09-28,,concluido
1338,377,2022-09-21,2024-09-27,,concluido
1368,643,2023-04-26,2024-04-28,2024-06-23,atrasado
55,21,2021-08-23,2024-01-28,2024-01-06,concluido
1386,498,2021-12-28,2024-10-28,2024-01-10,pendente
1450,24,2023-02-21,2024-09-22,2023-12-18,concluido
512,296,2021-03-12,2023-11-04,,concluido
481,425,2023-04-09,2024-02-24,2024-07-18,pendente
566,192,2022-07-27,2024-01-24,,concluido
1320,36,2022-02-13,2023-11-07,2024-05-12,atrasado
1426,250,2023-08-02,2024-03-18,,concluido
1463,1419,2021-05-31,2024-03-22,2023-11-24,pendente
566,1443,2021-08-26,2024-04-05,2023-12-21,pendente
1452,1442,2021-06-30,2024-04-05,,atrasado
773,1333,2020-07-08,2023-12-15,,atrasado
1333,877,2023-09-23,2024-08-06,,atrasado
1144,1749,2020-07-13,2024-03-19,,atrasado
1214,128,2022-03-23,2024-07-05,2024-10-04,pendente
1147,1805,2020-05-29,2023-11-06,,concluido
542,1436,2023-06-17,2024-06-23,,pendente
1877,682,2020-05-18,2024-03-27,,concluido
1956,1150,2022-10-22,2024-08-05,,concluido
325,776,2020-12-31,2024-06-03,2024-09-21,pendente
404,836,2021-11-06,2023-12-18,,concluido
965,1479,2022-03-10,2024-06-21,2024-05-01,concluido
1256,976,2021-08-02,2024-03-29,2024-03-31,atrasado
102,706,2022-10-11,2023-12-12,2024-01-26,concluido
1529,1424,2022-07-24,2024-07-05,,pendente
386,1479,2022-06-06,2024-05-03,2024-08-17,pendente
920,386,2023-07-27,2024-06-08,2024-08-23,concluido
1753,1870,2020-02-07,2024-05-20,,pendente
228,726,2022-09-15,2024-04-22,2023-12-24,concluido
817,1549,2022-03-13,2024-07-16,2024-08-27,pendente
215,808,2021-10-28,2023-12-07,,concluido
1128,1013,2022-04-04,2024-02-22,,atrasado
507,289,2022-04-15,2024-09-08,2024-10-23,concluido
684,905,2021-09-01,2024-07-06,2024-07-15,concluido
513,1861,2023-03-12,2024-07-14,2024-05-03,atrasado
1560,394,2020-02-25,2024-08-15,,atrasado
1410,284,2020-08-12,2024-06-07,2024-05-19,concluido
41,1698,2021-03-07,2024-06-06,,concluido
869,1394,2022-07-02,2024-09-11,,atrasado
1328,1090,2020-08-09,2024-09-04,,atrasado
1282,1619,2023-09-20,2024-03-18,2024-02-27,atrasado
1245,304,2020-08-11,2023-11-07,2024-07-05,pendente
1493,447,2023-05-19,2024-01-28,2024-05-07,concluido
1983,1191,2021-02-24,2023-12-15,2023-12-15,pendente
1091,1817,2021-05-06,2024-07-11,2024-01-31,concluido
862,1726,2021-11-29,2024-01-07,2024-05-07,concluido
1740,1192,2020-01-20,2023-11-30,2024-04-24,concluido
1441,269,2020-07-30,2024-06-08,2024-01-15,concluido
923,1603,2022-12-02,2024-03-13,2024-09-25,atrasado
1422,1740,2022-12-19,2024-02-12,,concluido
1473,116,2022-10-27,2024-10-31,,atrasado
294,1380,2020-10-06,2024-07-24,,pendente
230,569,2021-03-14,2024-03-20,,atrasado
117,274,2021-11-07,2024-10-10,2024-08-30,atrasado
45,518,2020-06-25,2024-02-21,2024-07-21,pendente
549,236,2020-02-08,2024-08-31,2024-09-28,concluido
1160,1867,2020-11-22,2024-05-13,2024-06-22,atrasado
1805,1078,2020-09-29,2024-07-22,,atrasado
1715,397,2021-11-02,2023-11-12,2024-08-03,atrasado
1550,205,2021-04-19,2023-11-19,2024-01-31,atrasado
1721,1760,2023-05-24,2024-01-01,2024-02-13,pendente
766,1463,2021-01-27,2024-08-31,2024-08-06,atrasado
1432,914,2022-01-06,2024-05-02,2024-07-22,atrasado
413,1704,2021-04-10,2024-05-23,,atrasado
392,892,2022-11-16,2024-08-28,,concluido
1391,1792,2023-09-12,2024-02-27,,atrasado
874,1799,2020-03-30,2024-07-21,,pendente
169,1897,2021-11-28,2024-08-11,,atrasado
1727,604,2021-05-20,2024-05-11,2024-07-19,concluido
73,114,2021-03-14,2024-08-27,,concluido
257,998,2020-07-11,2024-09-03,2023-11-02,atrasado
1041,973,2021-06-21,2024-04-08,2023-12-13,pendente
1554,681,2020-05-03,2024-01-24,,pendente
1014,1474,2020-06-04,2024-01-28,2024-04-07,atrasado
648,960,2022-06-17,2024-02-02,2023-12-12,concluido
440,657,2021-04-01,2024-09-14,,pendente
979,1473,2022-10-29,2024-01-07,2024-08-09,pendente
891,1635,2023-07-20,2024-09-11,,concluido
1844,1043,2023-05-15,2023-12-31,,concluido
1923,725,2021-03-14,2024-10-10,2024-05-04,concluido
476,1168,2020-09-04,2024-06-04,2024-08-25,concluido
1589,1268,2020-04-12,2023-11-16,2024-09-28,atrasado
572,627,2020-03-28,2024-07-17,,pendente
1911,1412,2020-03-23,2024-01-31,,pendente
334,1101,2022-05-06,2024-07-25,2024-05-29,concluido
1161,261,2021-08-07,2024-05-13,2024-04-28,atrasado
486,1744,2020-05-07,2024-10-22,2024-10-25,pendente
1853,1466,2020-01-09,2024-07-31,2024-03-04,concluido
1416,1521,2021-01-07,2024-01-05,,atrasado
1102,1565,2020-10-22,2024-02-11,,atrasado
576,933,2022-10-23,2024-06-14,,pendente
166,340,2020-12-05,2024-05-04,,atrasado
1096,764,2021-09-23,2024-06-19,2024-07-03,concluido
548,359,2021-07-16,2024-08-05,,atrasado
782,369,2022-10-21,2024-08-15,2024-08-05,atrasado
1763,1849,2020-10-15,2024-08-05,,atrasado
1553,932,2020-12-24,2024-02-25,2024-07-05,concluido
754,891,2022-12-01,2024-04-03,2023-11-21,concluido
162,650,2020-02-04,2024-08-16,2024-08-10,concluido
1167,313,2021-05-31,2023-11-20,2024-04-29,concluido
1056,839,2023-06-07,2024-09-22,,pendente
933,593,2023-01-04,2024-02-18,2024-09-04,pendente
1737,260,2021-12-28,2024-10-09,,pendente
220,426,2022-05-19,2024-05-12,2024-03-27,concluido
1991,989,2022-05-06,2024-08-31,,atrasado
191,1892,2020-08-19,2024-06-24,,concluido
397,1576,2022-08-04,2024-03-01,2024-01-14,pendente
1072,1143,2023-06-05,2024-04-15,,concluido
1927,1221,2020-03-11,2024-01-16,,atrasado
1155,1161,2023-01-24,2024-08-13,,pendente
1374,778,2022-05-28,2024-02-25,,atrasado
1489,1077,2023-06-28,2024-02-28,2024-07-29,concluido
725,1223,2021-11-27,2024-08-08,,pendente
1936,1279,2023-10-14,2024-01-11,2024-06-14,atrasado
438,1470,2020-10-16,2024-03-22,2024-08-05,atrasado
396,1397,2022-11-16,2024-06-20,2024-03-21,pendente
1050,1649,2022-07-20,2024-07-22,,pendente
1905,1468,2020-09-16,2024-03-09,2024-09-06,atrasado
429,477,2021-08-26,2023-12-10,2024-04-12,concluido
1576,1680,2022-03-28,2024-03-27,,concluido
654,332,2021-06-11,2024-10-23,,atrasado
512,1064,2021-08-22,2024-05-03,,concluido
1087,276,2022-05-16,2024-05-26,2024-08-16,concluido
282,1584,2020-07-02,2024-02-18,2024-01-14,pendente
888,362,2021-02-25,2024-08-28,,pendente
